DISTRICT,YEAR,monsoon_precip,monsoon_z,drought,mam_T2M,mam_T2M_MAX,mam_T2M_MIN,mam_T2M_RANGE,mam_RH2M,mam_QV2M,mam_PS,mam_WS10M,mam_PRECTOT,djf_T2M,djf_RH2M,djf_PRECTOT,prev_monsoon_precip,prev_monsoon_z,LAT,LON
Parbat,1992,502.93,-0.5146760935534391,0,16.343333333333334,24.046666666666667,9.823333333333332,14.223333333333334,26.456666666666667,3.9133333333333336,79.23,3.0033333333333334,18.27,6.286666666666666,39.78666666666667,34.43,424.9,-0.7961640334535882,28.2,83.7
Parbat,1993,466.56,-0.6458784051537009,0,14.786666666666667,22.076666666666664,8.583333333333334,13.493333333333334,34.39666666666667,4.6433333333333335,79.28,2.7866666666666666,71.62,7.09,37.37,8.35,502.93,-0.5146760935534391,28.2,83.7
Parbat,1994,475.24,-0.614565893064334,0,16.27,23.930000000000003,9.700000000000001,14.223333333333334,27.333333333333332,4.146666666666667,79.27,2.8800000000000003,13.32,7.403333333333333,32.62,20.73,466.56,-0.6458784051537009,28.2,83.7
Parbat,1995,535.74,-0.3963162408285399,0,16.19,23.73,9.536666666666667,14.193333333333333,28.08,4.25,79.26666666666667,2.91,26.57,6.126666666666666,34.92666666666667,20.060000000000002,475.24,-0.614565893064334,28.2,83.7
Parbat,1996,460.23,-0.668713451412421,0,16.209999999999997,23.673333333333336,9.486666666666666,14.186666666666667,32.153333333333336,4.723333333333334,79.19,2.8166666666666664,71.80000000000001,6.56,41.3,61.54,535.74,-0.3963162408285399,28.2,83.7
Parbat,1997,259.9,-1.3913903577330267,1,14.733333333333334,21.923333333333336,8.433333333333334,13.49,32.656666666666666,4.329999999999999,79.29666666666667,2.7433333333333336,38.79,6.363333333333333,29.343333333333334,4.21,460.23,-0.668713451412421,28.2,83.7
Parbat,1998,574.51,-0.2564560917842137,0,15.613333333333335,22.853333333333335,9.416666666666666,13.436666666666667,35.64,5.1066666666666665,79.33,2.7266666666666666,48.11,6.446666666666666,37.693333333333335,21.48,259.9,-1.3913903577330267,28.2,83.7
Parbat,1999,286.89,-1.2940257608099839,1,16.826666666666668,24.703333333333333,10.093333333333334,14.613333333333335,25.22,4.02,79.11333333333333,2.866666666666667,56.42,8.193333333333333,32.04666666666667,10.940000000000001,574.51,-0.2564560917842137,28.2,83.7
Parbat,2000,611.2,-0.12409940185807657,0,15.883333333333335,23.116666666666664,9.603333333333333,13.513333333333334,31.27333333333333,4.843333333333333,79.15333333333334,2.7600000000000002,59.97,6.489999999999999,31.77333333333333,6.32,286.89,-1.2940257608099839,28.2,83.7
Parbat,2001,527.13,-0.42737623265912156,0,15.603333333333333,22.613333333333333,9.473333333333334,13.143333333333333,35.88,5.366666666666667,79.23666666666666,2.6733333333333333,71.9,7.706666666666666,30.006666666666664,0.31,611.2,-0.12409940185807657,28.2,83.7
Parbat,2002,273.56,-1.3421128329472258,1,16.133333333333333,23.183333333333334,10.1,13.083333333333334,35.57,5.266666666666667,79.25,2.706666666666667,45.870000000000005,7.1000000000000005,37.99666666666667,25.97,527.13,-0.42737623265912156,28.2,83.7
Parbat,2003,396.66,-0.898037920712081,1,15.570000000000002,22.766666666666666,9.270000000000001,13.496666666666668,32.199999999999996,4.483333333333333,79.28666666666668,2.716666666666667,19.380000000000003,6.953333333333333,36.803333333333335,51.58,273.56,-1.3421128329472258,28.2,83.7
Parbat,2004,982.1899999999999,1.2142218953808859,0,16.613333333333333,23.669999999999998,10.743333333333332,12.926666666666668,36.94,5.626666666666666,79.23,2.6799999999999997,130.02,6.883333333333333,40.63333333333333,34.7,396.66,-0.898037920712081,28.2,83.7
Parbat,2005,882.89,0.8560038711327149,0,15.149999999999999,21.94666666666667,9.116666666666667,12.833333333333334,38.973333333333336,5.206666666666667,79.33999999999999,2.5533333333333332,57.1,6.69,52.656666666666666,50.900000000000006,982.1899999999999,1.2142218953808859,28.2,83.7
Parbat,2006,929.1,1.0227033162536414,0,14.790000000000001,21.226666666666667,9.146666666666667,12.083333333333334,47.593333333333334,6.579999999999999,79.28333333333335,2.44,202.32,8.416666666666666,43.81333333333333,0.8,882.89,0.8560038711327149,28.2,83.7
Parbat,2007,1099.28,1.6366161396831858,0,15.01,21.38,9.28,12.096666666666666,50.699999999999996,6.960000000000001,79.32666666666667,2.35,128.91,6.580000000000001,49.53333333333333,127.85,929.1,1.0227033162536414,28.2,83.7
Parbat,2008,1496.03,3.067864892155108,0,15.25,22.006666666666664,9.213333333333333,12.793333333333331,40.70333333333333,5.656666666666666,79.22666666666667,2.5766666666666667,117.48,6.213333333333334,48.48333333333333,6.38,1099.28,1.6366161396831858,28.2,83.7
Parbat,2009,822.1400000000001,0.6368523608298312,0,15.593333333333334,22.506666666666664,9.673333333333334,12.83,39.593333333333334,5.676666666666667,79.27,2.57,145.99,8.533333333333333,47.73666666666667,6.279999999999999,1496.03,3.067864892155108,28.2,83.7
Parbat,2010,1010.25,1.3154464448310743,0,17.27,24.536666666666665,10.826666666666666,13.713333333333333,33.75333333333334,5.333333333333333,79.29,2.776666666666667,34.37,7.173333333333333,44.28666666666667,17.240000000000002,822.1400000000001,0.6368523608298312,28.2,83.7
Parbat,2011,1067.64,1.5224769827122684,0,14.983333333333334,21.413333333333338,9.336666666666666,12.073333333333332,45.88333333333333,6.43,79.29333333333334,2.4966666666666666,163.87,6.286666666666666,49.406666666666666,21.93,1010.25,1.3154464448310743,28.2,83.7
Parbat,2012,1276.44,2.2757088403458847,0,15.49,22.616666666666664,9.13,13.479999999999999,35.9,5.006666666666667,79.21666666666665,2.7366666666666664,47.14,6.0566666666666675,51.403333333333336,35.32,1067.64,1.5224769827122684,28.2,83.7
Parbat,2013,1429.04,2.826203004497656,0,15.29,22.063333333333333,9.263333333333334,12.796666666666667,45.93666666666667,6.313333333333333,79.24,2.66,168.16,6.173333333333333,52.35666666666666,81.25,1276.44,2.2757088403458847,28.2,83.7
Parbat,2014,1659.1999999999998,3.656489615383447,0,15.0,21.5,9.196666666666667,12.303333333333333,47.50666666666666,6.386666666666667,79.35333333333334,2.56,143.89,6.453333333333333,60.77,41.65,1429.04,2.826203004497656,28.2,83.7
Parbat,2015,1502.91,3.092684026161427,0,14.106666666666667,19.959999999999997,8.783333333333333,11.176666666666668,58.660000000000004,7.44,79.39666666666666,2.283333333333333,318.84000000000003,6.656666666666666,57.199999999999996,86.03999999999999,1659.1999999999998,3.656489615383447,28.2,83.7
Parbat,2016,1522.94,3.164940894496682,0,16.116666666666664,22.656666666666666,10.593333333333334,12.056666666666667,43.74,6.34,79.30333333333333,2.563333333333333,207.84,7.056666666666666,48.81666666666666,10.92,1502.91,3.092684026161427,28.2,83.7
Parbat,2017,1466.4499999999998,2.961157045657012,0,14.613333333333335,20.796666666666667,9.096666666666666,11.696666666666667,51.95333333333334,7.083333333333333,79.28000000000002,2.29,348.84000000000003,8.196666666666667,50.15333333333333,13.44,1522.94,3.164940894496682,28.2,83.7
Parbat,2018,39.0,-2.188272145813802,1,14.773333333333333,20.833333333333332,9.473333333333334,11.37,53.00333333333333,7.2,79.31,2.3866666666666667,12.889999999999999,7.963333333333334,46.46,0.88,1466.4499999999998,2.961157045657012,28.2,83.7
Parbat,2019,44.239999999999995,-2.169369200727594,1,14.426666666666668,20.900000000000002,8.586666666666666,12.316666666666668,51.843333333333334,6.8,79.32666666666667,2.3800000000000003,8.83,5.8500000000000005,57.833333333333336,4.74,39.0,-2.188272145813802,28.2,83.7
Rasuwa,1982,437.4,-0.004847563101335816,0,5.579999999999999,12.076666666666668,0.06999999999999984,12.006666666666668,55.11666666666667,4.6066666666666665,68.68333333333334,2.733333333333333,48.18,-2.4066666666666667,52.94333333333333,82.22000000000001,616.19,1.1680025722111242,28.1,85.3
Rasuwa,1983,266.31,-1.1271862266205968,1,5.609999999999999,12.273333333333333,0.043333333333333446,12.223333333333334,47.56,4.13,68.64,2.896666666666667,63.599999999999994,-2.1266666666666665,41.1,4.12,437.4,-0.004847563101335816,28.1,85.3
Rasuwa,1984,570.54,0.8685417037228761,0,7.616666666666667,14.94,1.5433333333333332,13.393333333333333,39.516666666666666,3.983333333333333,68.65,2.796666666666667,40.39,-1.8966666666666665,35.74666666666666,17.72,266.31,-1.1271862266205968,28.1,85.3
Rasuwa,1985,477.04999999999995,0.25525371697662713,0,7.5200000000000005,14.766666666666666,1.43,13.336666666666666,38.38333333333333,3.7433333333333336,68.62666666666667,2.8800000000000003,27.1,-1.64,44.51,25.849999999999998,570.54,0.8685417037228761,28.1,85.3
Rasuwa,1986,361.12,-0.5052391304240853,0,5.706666666666667,12.596666666666666,-0.1566666666666666,12.753333333333336,44.330000000000005,3.776666666666667,68.63,2.853333333333333,36.34,-0.6866666666666666,46.79333333333333,15.719999999999999,477.04999999999995,0.25525371697662713,28.1,85.3
Rasuwa,1987,443.76,0.036873600613565795,0,6.216666666666666,13.229999999999999,0.36666666666666653,12.866666666666667,41.89000000000001,3.626666666666667,68.73333333333333,2.796666666666667,25.41,-1.5333333333333332,41.67333333333333,37.019999999999996,361.12,-0.5052391304240853,28.1,85.3
Rasuwa,1988,502.96,0.425221539595039,0,6.923333333333333,13.94,0.9833333333333334,12.953333333333333,47.0,4.376666666666666,68.67666666666668,2.82,116.52000000000001,0.7433333333333333,40.95666666666667,5.02,443.76,0.036873600613565795,28.1,85.3
Rasuwa,1989,323.82,-0.7499245717080204,0,6.773333333333333,13.863333333333335,0.7499999999999999,13.113333333333335,38.77333333333333,3.6766666666666663,68.62666666666667,2.9066666666666667,62.589999999999996,-1.4133333333333333,45.083333333333336,49.3,502.96,0.425221539595039,28.1,85.3
Rasuwa,1990,520.99,0.5434971027679439,0,6.140000000000001,12.85,0.4499999999999999,12.4,47.32333333333333,4.286666666666667,68.62666666666667,2.89,26.42,-0.26666666666666666,40.10666666666666,19.83,323.82,-0.7499245717080204,28.1,85.3
Rasuwa,1991,295.12,-0.9381946029372142,1,6.946666666666666,14.206666666666665,0.7533333333333334,13.450000000000001,37.56333333333333,3.483333333333333,68.74666666666667,2.8866666666666667,31.5,-0.85,42.48666666666667,3.84,520.99,0.5434971027679439,28.1,85.3
Rasuwa,1992,312.05,-0.8271349643061949,1,7.010000000000001,14.270000000000001,1.0599999999999998,13.206666666666665,36.86,3.4599999999999995,68.71,2.9600000000000004,17.080000000000002,-1.7866666666666668,42.76333333333333,23.130000000000003,295.12,-0.9381946029372142,28.1,85.3
Rasuwa,1993,315.1,-0.807127173530967,1,5.713333333333334,12.700000000000001,-0.12333333333333323,12.823333333333332,46.61666666666667,4.1033333333333335,68.7,2.8066666666666666,90.22,-0.7766666666666667,42.74666666666667,10.19,312.05,-0.8271349643061949,28.1,85.3
Rasuwa,1994,278.86,-1.044859087529085,1,6.916666666666667,14.253333333333332,0.81,13.446666666666667,39.00333333333333,3.7466666666666666,68.72666666666667,2.856666666666667,21.45,-0.5266666666666667,37.02333333333333,14.82,315.1,-0.807127173530967,28.1,85.3
Rasuwa,1995,372.81,-0.42855353233804777,0,6.923333333333333,14.123333333333333,0.7399999999999999,13.383333333333333,37.79666666666666,3.67,68.73,2.94,21.06,-2.1,38.443333333333335,9.42,278.86,-1.044859087529085,28.1,85.3
Rasuwa,1996,374.59,-0.4168768544429969,0,7.0633333333333335,14.196666666666667,0.8833333333333334,13.31,42.089999999999996,3.956666666666667,68.67333333333333,2.8000000000000003,44.25,-1.5233333333333334,47.04666666666666,41.53,372.81,-0.42855353233804777,28.1,85.3
Rasuwa,1997,279.59,-1.040070337605834,1,5.6933333333333325,12.476666666666667,0.02333333333333328,12.446666666666667,43.72,3.716666666666667,68.7,2.7733333333333334,36.06,-1.5899999999999999,33.03666666666667,4.140000000000001,374.59,-0.4168768544429969,28.1,85.3
Rasuwa,1998,389.15999999999997,-0.3212986539200229,0,6.946666666666666,14.036666666666667,1.1300000000000001,12.910000000000002,45.86666666666667,4.3999999999999995,68.75666666666666,2.8000000000000003,47.36,-1.1866666666666668,39.50666666666667,15.6,279.59,-1.040070337605834,28.1,85.3
Rasuwa,1999,267.02,-1.12252867532538,1,8.06,15.49,2.0433333333333334,13.446666666666667,32.89,3.5033333333333334,68.62666666666667,2.9066666666666663,40.82,0.43666666666666676,32.09666666666667,2.83,389.15999999999997,-0.3212986539200229,28.1,85.3
Rasuwa,2000,445.34,0.04723829222827393,0,6.853333333333333,13.663333333333334,1.2733333333333334,12.393333333333333,42.42666666666667,4.28,68.61333333333333,2.8066666666666666,52.04,-1.64,37.76333333333333,2.03,267.02,-1.12252867532538,28.1,85.3
Rasuwa,2001,380.51,-0.37804206054484946,0,6.719999999999999,13.409999999999998,1.1266666666666667,12.283333333333333,45.946666666666665,4.476666666666667,68.68333333333334,2.8033333333333332,43.43,0.12333333333333334,31.30333333333333,0.26,445.34,0.04723829222827393,28.1,85.3
Rasuwa,2002,263.46,-1.145882031115482,1,7.016666666666667,13.780000000000001,1.5599999999999998,12.219999999999999,50.14666666666667,4.786666666666666,68.7,2.7466666666666666,61.39,-0.75,40.36,18.72,380.51,-0.37804206054484946,28.1,85.3
Rasuwa,2003,277.87,-1.051353419616782,1,6.343333333333334,13.316666666666668,0.5633333333333334,12.756666666666666,46.04,4.066666666666666,68.71333333333332,2.78,13.49,-1.0933333333333335,41.57,50.989999999999995,263.46,-1.145882031115482,28.1,85.3
Rasuwa,2004,682.89,1.6055499967054525,0,7.44,13.983333333333334,2.0566666666666666,11.93,52.63,5.1433333333333335,68.71333333333332,2.5666666666666664,219.41,-1.12,43.88333333333333,27.85,277.87,-1.051353419616782,28.1,85.3
Rasuwa,2005,596.6700000000001,1.0399527112496656,0,5.996666666666666,12.576666666666666,0.4133333333333333,12.156666666666666,52.41,4.496666666666667,68.77333333333333,2.706666666666667,60.4,-1.5533333333333335,59.446666666666665,54.11,682.89,1.6055499967054525,28.1,85.3
Rasuwa,2006,645.8399999999999,1.3625045382719456,0,6.486666666666667,12.83,1.2000000000000002,11.626666666666667,54.95333333333334,5.18,68.71333333333332,2.64,139.65,0.9566666666666666,40.196666666666665,0.09,596.6700000000001,1.0399527112496656,28.1,85.3
Rasuwa,2007,703.5,1.7407501828947798,0,6.4366666666666665,12.826666666666668,0.6466666666666666,12.183333333333332,60.47,5.493333333333333,68.76666666666667,2.5500000000000003,110.17,-1.36,54.14666666666667,95.1,645.8399999999999,1.3625045382719456,28.1,85.3
Rasuwa,2008,807.72,2.424426233581421,0,6.373333333333332,12.923333333333332,0.8700000000000001,12.053333333333333,53.36333333333334,4.82,68.67,2.6633333333333336,119.14,-1.3166666666666667,44.919999999999995,9.110000000000001,703.5,1.7407501828947798,28.1,85.3
Rasuwa,2009,497.78999999999996,0.3913066942481771,0,6.853333333333334,13.666666666666666,1.1533333333333333,12.513333333333334,48.199999999999996,4.536666666666666,68.72000000000001,2.766666666666667,105.34,1.2866666666666668,46.13333333333333,1.5,807.72,2.424426233581421,28.1,85.3
Rasuwa,2010,712.61,1.800511157964395,0,8.156666666666666,15.200000000000001,2.21,12.99,45.21666666666667,4.64,68.79,2.8166666666666664,44.27,-0.2866666666666667,41.556666666666665,10.41,497.78999999999996,0.3913066942481771,28.1,85.3
Rasuwa,2011,674.86,1.5528737475496888,0,6.239999999999999,12.436666666666667,0.9599999999999999,11.473333333333334,56.72666666666667,5.203333333333333,68.72000000000001,2.6166666666666667,132.11,-1.49,49.03,13.280000000000001,712.61,1.800511157964395,28.1,85.3
Rasuwa,2012,724.53,1.8787055402728265,0,6.466666666666666,13.26,0.4400000000000001,12.82,46.57,4.223333333333334,68.66666666666667,2.876666666666667,32.83,-1.6466666666666665,50.98333333333333,16.24,674.86,1.5528737475496888,28.1,85.3
Rasuwa,2013,852.8,2.720147941170691,0,6.62,13.196666666666667,0.9,12.299999999999999,55.65333333333333,5.043333333333333,68.69333333333333,2.7133333333333334,143.34,-1.5599999999999998,46.586666666666666,51.95,724.53,1.8787055402728265,28.1,85.3
Rasuwa,2014,945.5899999999999,3.3288439759357398,0,6.1066666666666665,12.29,0.6933333333333332,11.596666666666666,57.620000000000005,5.05,68.78666666666668,2.61,145.07,-1.1766666666666667,59.92666666666667,23.36,852.8,2.720147941170691,28.1,85.3
Rasuwa,2015,828.55,2.561069604679125,0,5.823333333333333,11.44,0.7066666666666667,10.733333333333334,67.30666666666667,5.746666666666667,68.81666666666666,2.4366666666666665,208.89,-1.1366666666666667,59.553333333333335,42.900000000000006,945.5899999999999,3.3288439759357398,28.1,85.3
Rasuwa,2016,847.1400000000001,2.68301872943699,0,7.373333333333332,13.61,2.263333333333333,11.346666666666666,54.336666666666666,5.2,68.78,2.686666666666667,124.72,-0.7199999999999998,52.330000000000005,11.0,828.55,2.561069604679125,28.1,85.3
Rasuwa,2017,714.1600000000001,1.8106790516370523,0,5.9433333333333325,11.963333333333333,0.7366666666666667,11.223333333333334,63.26,5.646666666666667,68.72,2.5766666666666667,258.25,0.6666666666666666,50.54,8.37,847.1400000000001,2.68301872943699,28.1,85.3
Rasuwa,2018,21.880000000000003,-2.7306302591415683,1,6.323333333333333,12.200000000000001,1.4033333333333333,10.796666666666667,63.85666666666666,5.773333333333333,68.73666666666666,2.5066666666666664,8.35,0.7633333333333333,45.70333333333334,0.22999999999999998,714.1600000000001,1.8106790516370523,28.1,85.3
Rasuwa,2019,26.4,-2.700979369205821,1,5.876666666666668,12.113333333333335,0.3366666666666666,11.770000000000001,62.22666666666667,5.390000000000001,68.76333333333334,2.53,6.38,-2.14,59.419999999999995,2.73,21.880000000000003,-2.7306302591415683,28.1,85.3
Routahat,1982,724.49,-0.4379472745105475,0,28.483333333333334,36.38666666666666,21.026666666666667,15.363333333333335,32.96,7.903333333333333,98.72666666666667,2.8866666666666667,138.82999999999998,17.106666666666666,46.21333333333333,72.57,1075.8100000000002,0.9829814893861845,26.8,85.3
Routahat,1983,486.07,-1.4022471603361728,1,29.123333333333335,37.18666666666667,21.396666666666665,15.790000000000001,23.093333333333334,6.113333333333333,98.68,3.3733333333333335,39.06,17.286666666666665,31.103333333333335,5.55,724.49,-0.4379472745105475,26.8,85.3
Routahat,1984,1007.0300000000001,0.7047978380688177,0,30.476666666666663,39.06666666666666,22.409999999999997,16.656666666666666,21.593333333333334,6.206666666666666,98.47333333333334,3.41,41.54,16.99,32.68666666666667,39.53,486.07,-1.4022471603361728,26.8,85.3
Routahat,1985,1086.75,1.0272287872258463,0,30.743333333333336,39.31333333333333,22.52333333333333,16.796666666666667,19.106666666666666,5.676666666666667,98.42666666666666,3.373333333333333,26.509999999999998,17.263333333333332,33.556666666666665,19.33,1007.0300000000001,0.7047978380688177,26.8,85.3
Routahat,1986,795.87,-0.149247812006424,0,29.150000000000002,37.36000000000001,21.279999999999998,16.076666666666668,24.983333333333334,6.453333333333333,98.62666666666667,3.14,72.64,16.75,51.85999999999999,21.13,1086.75,1.0272287872258463,26.8,85.3
Routahat,1987,1129.33,1.199445418122814,0,29.62,37.75666666666667,21.76,15.996666666666664,22.483333333333334,5.796666666666667,98.75666666666666,3.0966666666666662,49.19,18.293333333333333,36.42666666666667,35.29,795.87,-0.149247812006424,26.8,85.3
Routahat,1988,924.65,0.3716084051591829,0,29.336666666666662,37.696666666666665,21.58,16.11,28.593333333333334,7.54,98.57333333333334,2.9933333333333336,127.61999999999999,17.603333333333335,41.93333333333333,8.809999999999999,1129.33,1.199445418122814,26.8,85.3
Routahat,1989,607.22,-0.9122508044609337,1,29.599999999999998,38.28,21.53,16.75,20.656666666666666,5.61,98.53000000000002,3.813333333333333,58.910000000000004,17.12666666666667,36.656666666666666,50.97,924.65,0.3716084051591829,26.8,85.3
Routahat,1990,969.78,0.5541386201047012,0,29.736666666666665,37.47,22.24333333333333,15.226666666666667,23.77333333333333,6.586666666666666,98.63,3.0500000000000003,26.31,18.353333333333335,30.736666666666665,33.88,607.22,-0.9122508044609337,26.8,85.3
Routahat,1991,594.15,-0.9651129783882089,1,30.92,39.42333333333334,22.863333333333333,16.563333333333333,17.653333333333332,5.173333333333333,98.63666666666666,3.15,17.44,18.836666666666666,31.266666666666666,7.14,969.78,0.5541386201047012,26.8,85.3
Routahat,1992,529.86,-1.2251366326945985,1,30.316666666666663,38.98,22.24,16.736666666666668,19.156666666666666,5.37,98.62,4.09,40.51,17.576666666666668,32.809999999999995,21.95,594.15,-0.9651129783882089,26.8,85.3
Routahat,1993,630.44,-0.8183365214776644,1,28.843333333333334,37.0,21.236666666666665,15.76,26.36,6.793333333333334,98.74666666666667,3.3166666666666664,91.83,18.323333333333334,29.80333333333333,11.06,529.86,-1.2251366326945985,26.8,85.3
Routahat,1994,613.06,-0.8886306747183719,1,30.423333333333332,38.82333333333333,22.44666666666667,16.37666666666667,19.796666666666667,5.739999999999999,98.64666666666666,3.2133333333333334,35.81,18.14,32.67,28.099999999999998,630.44,-0.8183365214776644,26.8,85.3
Routahat,1995,793.07,-0.16057253174600838,0,30.72666666666667,39.29333333333333,22.71666666666667,16.583333333333332,18.016666666666666,5.23,98.64333333333333,3.5833333333333335,9.25,17.74,29.403333333333332,25.82,613.06,-0.8886306747183719,26.8,85.3
Routahat,1996,783.71,-0.19842945201833395,0,30.74,39.26,22.679999999999996,16.58,20.813333333333333,5.830000000000001,98.52333333333333,3.296666666666667,26.020000000000003,17.466666666666665,40.92333333333333,74.28,793.07,-0.16057253174600838,26.8,85.3
Routahat,1997,770.35,-0.2524645433472089,0,29.293333333333333,37.39666666666667,21.606666666666666,15.790000000000001,21.473333333333333,5.673333333333333,98.77,3.236666666666667,55.14,16.94,28.209999999999997,8.809999999999999,783.71,-0.19842945201833395,26.8,85.3
Routahat,1998,759.57,-0.29606471434460935,0,29.253333333333334,37.153333333333336,21.883333333333336,15.273333333333333,28.296666666666667,7.566666666666666,98.78333333333335,3.2900000000000005,49.66,16.849999999999998,41.093333333333334,40.489999999999995,770.35,-0.2524645433472089,26.8,85.3
Routahat,1999,536.56,-1.1980381961748785,1,30.486666666666668,39.25666666666667,22.393333333333334,16.866666666666667,19.47,5.756666666666667,98.39999999999999,3.276666666666667,54.52,18.55666666666667,34.04,2.9299999999999997,759.57,-0.29606471434460935,26.8,85.3
Routahat,2000,881.46,0.19692460317609128,0,29.793333333333333,37.699999999999996,22.22,15.479999999999999,24.45,7.073333333333333,98.52,3.0666666666666664,85.75999999999999,17.89,28.983333333333334,3.46,536.56,-1.1980381961748785,26.8,85.3
Routahat,2001,782.17,-0.20465804787510578,0,30.016666666666666,37.86666666666667,22.86,15.006666666666666,24.24,7.073333333333333,98.61666666666667,3.17,81.18,17.30666666666667,30.84,3.0999999999999996,881.46,0.19692460317609128,26.8,85.3
Routahat,2002,504.49,-1.327746682620763,1,29.433333333333334,37.12,22.353333333333335,14.766666666666666,32.06333333333333,8.606666666666667,98.64666666666666,3.2533333333333334,138.4,17.30666666666667,43.173333333333325,25.509999999999998,782.17,-0.20465804787510578,26.8,85.3
Routahat,2003,644.47,-0.7615915864968176,0,29.710000000000004,37.53666666666667,22.08,15.456666666666665,25.103333333333335,6.650000000000001,98.71333333333332,2.986666666666667,24.490000000000002,17.006666666666664,40.82,63.33,504.49,-1.327746682620763,26.8,85.3
Routahat,2004,928.14,0.3857238594060223,0,29.726666666666663,37.5,22.42,15.083333333333334,31.47,8.479999999999999,98.58,2.83,191.23,17.336666666666666,44.46333333333333,38.660000000000004,644.47,-0.7615915864968176,26.8,85.3
Routahat,2005,885.3199999999999,0.21253653824566104,0,29.78,37.556666666666665,22.403333333333336,15.15,27.846666666666664,7.29,98.75666666666666,2.873333333333333,60.480000000000004,17.89,48.85333333333333,56.339999999999996,928.14,0.3857238594060223,26.8,85.3
Routahat,2006,1064.25,0.9362265750327561,0,29.24,36.553333333333335,22.486666666666668,14.063333333333333,32.54333333333333,8.656666666666666,98.71333333333332,2.9133333333333336,140.92000000000002,17.96,42.660000000000004,0.04,885.3199999999999,0.21253653824566104,26.8,85.3
Routahat,2007,1247.66,1.6780361634031864,0,28.7,36.026666666666664,21.763333333333332,14.263333333333334,37.94,9.59,98.74666666666667,2.7133333333333334,147.0,16.703333333333333,49.11666666666667,82.74000000000001,1064.25,0.9362265750327561,26.8,85.3
Routahat,2008,1563.38,2.9549792048966284,0,29.090000000000003,36.53,21.873333333333335,14.660000000000002,32.61333333333334,8.453333333333333,98.62333333333333,2.563333333333333,163.56,15.803333333333335,50.85666666666666,32.28,1247.66,1.6780361634031864,26.8,85.3
Routahat,2009,831.25,-0.00615188901124483,0,29.633333333333336,37.39666666666667,22.429999999999996,14.963333333333333,27.333333333333332,7.466666666666666,98.65333333333335,3.043333333333333,96.59,18.036666666666665,52.43333333333334,1.48,1563.38,2.9549792048966284,26.8,85.3
Routahat,2010,888.61,0.2258430839396732,0,30.963333333333328,38.973333333333336,23.69333333333333,15.283333333333331,25.763333333333332,7.503333333333334,98.59333333333332,3.28,81.04,17.14,42.873333333333335,17.630000000000003,831.25,-0.00615188901124483,26.8,85.3
Routahat,2011,1075.08,0.9800289731683631,0,28.89,36.39333333333334,22.03,14.366666666666667,33.223333333333336,8.729999999999999,98.73,2.99,172.6,16.483333333333334,47.76,14.16,888.61,0.2258430839396732,26.8,85.3
Routahat,2012,997.79,0.6674262629281881,0,30.080000000000002,37.98,22.583333333333332,15.4,24.05666666666667,6.57,98.59666666666668,3.1933333333333334,36.07,16.87,48.48,20.68,1075.08,0.9800289731683631,26.8,85.3
Routahat,2013,982.0999999999999,0.603967386958873,0,28.649999999999995,36.6,21.363333333333333,15.236666666666666,32.04666666666667,7.843333333333334,98.65666666666668,3.02,141.52,14.916666666666666,51.596666666666664,46.449999999999996,997.79,0.6674262629281881,26.8,85.3
Routahat,2014,1043.95,0.8541223569207682,0,29.373333333333335,37.22666666666667,22.026666666666667,15.196666666666667,30.01666666666667,7.57,98.78000000000002,3.2533333333333334,136.94,16.383333333333333,57.74333333333334,35.72,982.0999999999999,0.603967386958873,26.8,85.3
Routahat,2015,1009.81,0.7160416669531189,0,28.930000000000003,36.31666666666667,22.166666666666668,14.153333333333334,37.629999999999995,9.476666666666667,98.83666666666666,2.9499999999999997,152.77,16.976666666666667,51.67333333333334,22.73,1043.95,0.8541223569207682,26.8,85.3
Routahat,2016,833.0899999999999,0.0012900696747675492,0,31.24,39.03666666666667,24.073333333333334,14.963333333333333,26.209999999999997,7.57,98.63333333333333,3.5433333333333334,123.77,18.486666666666668,37.89,9.67,1009.81,0.7160416669531189,26.8,85.3
Routahat,2017,879.27,0.18806705452263028,0,29.61,37.07,22.703333333333333,14.37,33.49666666666666,9.123333333333333,98.66333333333334,2.9433333333333334,179.7,18.45,43.97666666666667,6.05,833.0899999999999,0.0012900696747675492,26.8,85.3
Routahat,2018,22.21,-3.2783487669089206,1,29.343333333333334,36.72666666666667,22.52,14.213333333333333,34.24333333333333,9.166666666666666,98.73,3.1233333333333335,4.66,17.89666666666667,39.20333333333333,0.04,879.27,0.18806705452263028,26.8,85.3
Routahat,2019,31.369999999999997,-3.2413007551894224,1,29.633333333333336,37.54,22.423333333333332,15.116666666666667,31.046666666666667,8.213333333333333,98.73666666666666,3.143333333333333,3.08,18.14,41.78666666666667,1.8,22.21,-3.2783487669089206,26.8,85.3
Rukum,1982,636.51,-0.004422159440407981,0,10.273333333333333,16.903333333333332,4.383333333333334,12.520000000000001,54.28333333333333,5.7,74.77333333333333,2.5766666666666667,80.09,2.396666666666667,53.32,104.33000000000001,921.24,1.046355459741,28.65,82.35
Rukum,1983,730.34,0.3418513769196228,0,10.76,18.01666666666667,4.536666666666666,13.479999999999999,43.01666666666667,4.773333333333333,74.74333333333334,2.8266666666666667,63.25,2.48,43.68666666666667,30.450000000000003,636.51,-0.004422159440407981,28.65,82.35
